trip_id,schedule_date,departure_time,route_name,vehicle_id,passenger_count,estimated_arrival_time,staff_id,company_id,working_day,bus_type,classification,seating_capacity,ticket_no,utilization_rate,remarks,summary_id,driver_id,rejection_reason,expiry_reason,route_id
573,2026-04-04,10:11:00,Muzon,103,8,12:15:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-09,0.53,Routine trip,SUM-20260404-01,41,,,8
1643,2026-09-29,11:21:00,TCP,39,7,13:27:00,,4,TUESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-92,0.39,Routine trip,SUM-20260929-01,41,,,6
644,2026-04-16,08:07:00,Robinson,128,7,09:10:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-21,0.47,Clear weather,SUM-20260416-01,41,,,13
1123,2026-07-06,07:04:00,Muzon,127,6,08:40:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-66,0.4,Routine trip,SUM-20260706-01,41,,,8
609,2026-04-10,10:21:00,Robinson,18,6,12:12:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-26,0.4,Clear weather,SUM-20260410-01,41,,,13
249,2026-02-10,13:22:00,Tanauan,128,6,14:49:00,,2,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-01,0.4,Routine trip,SUM-20260210-01,41,,,10
1365,2026-08-14,08:15:00,Tanauan,17,5,09:51:00,,4,FRIDAY,12 Seats - Hyundai Starex,Morning,12,TK-97,0.42,Clear weather,SUM-20260814-01,41,,,10
1309,2026-08-05,06:11:00,Bugtong Payapa,110,5,07:47:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-09,0.33,Heavy traffic delayed arrival,SUM-20260805-01,41,,,14
1082,2026-06-29,15:04:00,SM Lipa,45,5,17:13:00,,4,MONDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-63,0.42,Heavy traffic delayed arrival,SUM-20260629-01,41,,,12
1047,2026-06-23,10:17:00,Bugtong Payapa,53,5,12:17:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-84,0.33,Routine trip,SUM-20260623-01,41,,,14
91,2026-01-15,14:08:00,Rosario,101,5,16:54:00,,2,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-81,0.33,Clear weather,SUM-20260115-01,41,,,4
1390,2026-08-19,11:22:00,Rosario,48,4,12:04:00,,4,WEDNESDAY,12 Seats - Hyundai Starex,Morning,12,TK-88,0.33,Heavy traffic delayed arrival,SUM-20260819-01,41,,,4
852,2026-05-22,14:22:00,Muzon,100,4,15:36:00,,2,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-27,0.27,On schedule,SUM-20260522-01,41,,,8
500,2026-03-24,13:17:00,Robinson,22,4,14:33:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-76,0.27,Smooth travel,SUM-20260324-01,41,,,13
121,2026-01-21,15:09:00,Sto.Tomas,41,3,17:08:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-73,0.2,Heavy traffic delayed arrival,SUM-20260121-01,41,,,18
1219,2026-07-21,12:19:00,Rosario,15,2,14:56:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-06,0.13,Smooth travel,SUM-20260721-01,41,,,4
52,2026-01-08,08:20:00,Bugtong Payapa,43,18,09:57:00,,4,THURSDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-14,1.0,On schedule,SUM-20260108-01,42,,,14
1375,2026-08-17,13:24:00,Tanauan,33,17,14:28:00,,2,MONDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-36,0.94,Heavy traffic delayed arrival,SUM-20260817-01,42,,,10
670,2026-04-21,09:15:00,Batangas,47,15,10:22:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-27,1.0,Clear weather,SUM-20260421-01,42,,,20
415,2026-03-10,13:14:00,Tanauan,16,15,14:56:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-41,1.0,Clear weather,SUM-20260310-01,42,,,10
269,2026-02-13,06:02:00,Tanauan,126,15,08:18:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-12,1.0,Heavy traffic delayed arrival,SUM-20260213-01,42,,,10
229,2026-02-06,06:04:00,SM Lipa,21,15,07:42:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-16,1.0,Routine trip,SUM-20260206-01,42,,,12
1577,2026-09-17,07:12:00,Cabuyao,15,14,09:56:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-75,0.93,Routine trip,SUM-20260917-01,42,,,5
1426,2026-08-24,08:24:00,Tanauan,20,14,10:12:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-62,0.93,Routine trip,SUM-20260824-01,42,,,10
1278,2026-07-31,11:30:00,Tanauan,41,14,12:18:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-04,0.93,Smooth travel,SUM-20260731-01,42,,,10
1636,2026-09-28,11:00:00,Bugtong Payapa,15,13,12:03:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-51,0.87,On schedule,SUM-20260928-01,42,,,14
1583,2026-09-18,11:22:00,Muzon,109,13,12:16:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-04,0.87,Heavy traffic delayed arrival,SUM-20260918-01,42,,,8
1168,2026-07-13,12:23:00,TCP,39,13,14:30:00,,2,MONDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-80,0.72,Clear weather,SUM-20260713-01,42,,,6
173,2026-01-29,09:06:00,Los Baños,27,13,11:22:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-73,0.87,Clear weather,SUM-20260129-01,42,,,1
2,2026-01-01,15:15:00,Taguig,37,13,16:09:00,,4,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-79,0.87,Routine trip,SUM-20260101-01,42,,,21
1635,2026-09-28,12:29:00,TCP,22,12,13:42:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-57,0.8,Routine trip,SUM-20260928-01,42,,,6
1484,2026-09-03,14:14:00,Caloocan,127,12,16:22:00,,3,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-57,0.8,On schedule,SUM-20260903-01,42,,,15
235,2026-02-07,09:13:00,Bugtong Payapa,109,12,11:06:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-55,0.8,Routine trip,SUM-20260207-01,42,,,14
227,2026-02-06,05:17:00,Rosario,103,10,06:43:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-65,0.67,Clear weather,SUM-20260206-01,42,,,4
1252,2026-07-27,14:21:00,San Pablo,114,9,16:02:00,,4,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-41,0.6,Routine trip,SUM-20260727-01,42,,,11
906,2026-05-30,10:26:00,Sto.Tomas,34,9,12:04:00,,4,SATURDAY,12 Seats - Hyundai Starex,Morning,12,TK-86,0.75,Routine trip,SUM-20260530-01,42,,,18
695,2026-04-25,12:03:00,San Pablo,17,9,14:38:00,,4,SATURDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-97,0.75,Heavy traffic delayed arrival,SUM-20260425-01,42,,,11
565,2026-04-03,09:19:00,Tanauan,42,9,11:41:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-75,0.6,Smooth travel,SUM-20260403-01,42,,,10
118,2026-01-20,08:05:00,Caloocan,45,9,09:41:00,,2,TUESDAY,12 Seats - Hyundai Starex,Morning,12,TK-08,0.75,Heavy traffic delayed arrival,SUM-20260120-01,42,,,15
80,2026-01-13,08:02:00,Taguig,100,9,10:50:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-71,0.6,Heavy traffic delayed arrival,SUM-20260113-01,42,,,21
1170,2026-07-13,12:17:00,Muzon,35,7,13:56:00,,4,MONDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-64,0.39,Heavy traffic delayed arrival,SUM-20260713-01,42,,,8
713,2026-04-29,13:26:00,Tanauan,32,7,15:26:00,,4,WEDNESDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-13,0.58,Routine trip,SUM-20260429-01,42,,,10
1398,2026-08-20,05:03:00,Caloocan,114,6,06:04:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-11,0.4,Heavy traffic delayed arrival,SUM-20260820-01,42,,,15
332,2026-02-24,15:18:00,Taguig,41,6,16:05:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-23,0.4,On schedule,SUM-20260224-01,42,,,21
318,2026-02-21,10:13:00,Caloocan,32,6,11:04:00,,2,SATURDAY,12 Seats - Hyundai Starex,Morning,12,TK-45,0.5,Clear weather,SUM-20260221-01,42,,,15
1311,2026-08-05,11:27:00,Plaridel,18,5,12:45:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-25,0.33,Routine trip,SUM-20260805-01,42,,,2
539,2026-03-31,07:24:00,Sto.Tomas,45,5,09:38:00,,2,TUESDAY,12 Seats - Hyundai Starex,Morning,12,TK-52,0.42,Clear weather,SUM-20260331-01,42,,,18
1368,2026-08-15,12:06:00,Muzon,17,4,14:28:00,,2,SATURDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-03,0.33,Routine trip,SUM-20260815-01,42,,,8
45,2026-01-08,06:30:00,Plaridel,114,4,08:18:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-50,0.27,Smooth travel,SUM-20260108-01,42,,,2
635,2026-04-15,05:17:00,Sto.Tomas,22,3,07:19:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-26,0.2,Smooth travel,SUM-20260415-01,42,,,18
370,2026-03-02,14:00:00,Sto.Tomas,43,3,15:07:00,,3,MONDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-29,0.17,Smooth travel,SUM-20260302-01,42,,,18
244,2026-02-09,11:28:00,Plaridel,115,3,13:26:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-47,0.2,Smooth travel,SUM-20260209-01,42,,,2
1563,2026-09-15,15:05:00,Taguig,129,2,16:15:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-45,0.13,Smooth travel,SUM-20260915-01,42,,,21
1433,2026-08-26,10:26:00,Robinson,39,2,11:47:00,,3,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-11,0.11,Heavy traffic delayed arrival,SUM-20260826-01,42,,,13
664,2026-04-20,09:07:00,TCP,21,2,10:39:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-34,0.13,On schedule,SUM-20260420-01,42,,,6
533,2026-03-30,06:19:00,Tanauan,124,2,08:12:00,,3,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-66,0.13,Routine trip,SUM-20260330-01,42,,,10
285,2026-02-16,09:04:00,Plaridel,31,2,11:13:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-64,0.13,Routine trip,SUM-20260216-01,42,,,2
3,2026-01-01,11:12:00,Rosario,27,2,12:07:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-48,0.13,Heavy traffic delayed arrival,SUM-20260101-01,42,,,4
1402,2026-08-20,05:28:00,Taguig,46,17,07:40:00,,3,THURSDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-97,0.94,Clear weather,SUM-20260820-01,43,,,21
96,2026-01-16,09:06:00,Batangas,43,17,11:05:00,,3,FRIDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-77,0.94,Routine trip,SUM-20260116-01,43,,,20
1560,2026-09-15,13:04:00,SM Lipa,121,15,14:50:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-41,1.0,Routine trip,SUM-20260915-01,43,,,12
1340,2026-08-10,07:12:00,Muzon,115,15,09:04:00,,4,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-64,1.0,On schedule,SUM-20260810-01,43,,,8
1373,2026-08-15,05:12:00,Cabuyao,114,14,06:50:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-24,0.93,Heavy traffic delayed arrival,SUM-20260815-01,43,,,5
1152,2026-07-10,14:28:00,Los Baños,43,14,16:35:00,,2,FRIDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-69,0.78,Smooth travel,SUM-20260710-01,43,,,1
592,2026-04-08,08:15:00,Tanauan,27,14,09:37:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-62,0.93,Heavy traffic delayed arrival,SUM-20260408-01,43,,,10
421,2026-03-10,08:13:00,San Pablo,31,14,09:14:00,,4,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-82,0.93,Heavy traffic delayed arrival,SUM-20260310-01,43,,,11
95,2026-01-16,05:27:00,Los Baños,41,14,06:12:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-77,0.93,Routine trip,SUM-20260116-01,43,,,1
1438,2026-08-26,14:30:00,Plaridel,18,13,16:05:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-21,0.87,Routine trip,SUM-20260826-01,43,,,2
1264,2026-07-29,10:18:00,Los Baños,36,13,12:33:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-20,0.87,Clear weather,SUM-20260729-01,43,,,1
1078,2026-06-27,09:06:00,Los Baños,19,13,10:40:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-52,0.87,On schedule,SUM-20260627-01,43,,,1
197,2026-02-02,15:18:00,Los Baños,114,13,17:25:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-44,0.87,On schedule,SUM-20260202-01,43,,,1
137,2026-01-23,15:25:00,Los Baños,47,13,17:45:00,,3,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-21,0.87,Routine trip,SUM-20260123-01,43,,,1
1548,2026-09-12,06:06:00,Sto.Tomas,108,12,08:46:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-09,0.8,On schedule,SUM-20260912-01,43,,,18
1321,2026-08-07,08:08:00,SM Lipa,104,12,10:16:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-15,0.8,Routine trip,SUM-20260807-01,43,,,12
1296,2026-08-03,15:07:00,Bugtong Payapa,41,12,16:28:00,,4,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-72,0.8,Smooth travel,SUM-20260803-01,43,,,14
367,2026-03-02,14:07:00,Sto.Tomas,119,12,15:11:00,,3,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-29,0.8,Clear weather,SUM-20260302-01,43,,,18
114,2026-01-20,09:08:00,Muzon,22,12,11:54:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-43,0.8,Clear weather,SUM-20260120-01,43,,,8
1625,2026-09-25,12:12:00,Plaridel,127,11,13:40:00,,3,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-36,0.73,On schedule,SUM-20260925-01,43,,,2
1359,2026-08-13,06:05:00,Robinson,106,11,07:48:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-23,0.73,Routine trip,SUM-20260813-01,43,,,13
750,2026-05-05,09:17:00,Bugtong Payapa,30,11,10:41:00,,2,TUESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-52,0.61,Smooth travel,SUM-20260505-01,43,,,14
138,2026-01-23,07:19:00,Cabuyao,104,11,08:22:00,,2,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-06,0.73,Routine trip,SUM-20260123-01,43,,,5
968,2026-06-10,13:12:00,Cabuyao,122,10,15:32:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-16,0.67,On schedule,SUM-20260610-01,43,,,5
838,2026-05-20,10:04:00,Tanauan,31,10,11:20:00,,2,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-41,0.67,Clear weather,SUM-20260520-01,43,,,10
683,2026-04-23,15:12:00,Cabuyao,117,10,16:11:00,,3,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-78,0.67,On schedule,SUM-20260423-01,43,,,5
432,2026-03-12,09:13:00,Sto.Tomas,121,10,11:25:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-36,0.67,Heavy traffic delayed arrival,SUM-20260312-01,43,,,18
286,2026-02-16,10:01:00,Batangas,32,10,11:32:00,,4,MONDAY,12 Seats - Hyundai Starex,Morning,12,TK-71,0.83,Smooth travel,SUM-20260216-01,43,,,20
1428,2026-08-25,05:00:00,Plaridel,18,9,06:00:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-14,0.6,Routine trip,SUM-20260825-01,43,,,2
1179,2026-07-14,14:00:00,San Pablo,41,9,15:31:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-47,0.6,On schedule,SUM-20260714-01,43,,,11
1119,2026-07-04,11:02:00,Bugtong Payapa,37,9,13:52:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-63,0.6,On schedule,SUM-20260704-01,43,,,14
391,2026-03-05,06:13:00,Robinson,111,9,07:45:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-11,0.6,Routine trip,SUM-20260305-01,43,,,13
1104,2026-07-02,10:00:00,Bugtong Payapa,126,8,11:50:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-67,0.53,Smooth travel,SUM-20260702-01,43,,,14
418,2026-03-10,07:19:00,Taguig,102,8,09:37:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-94,0.53,Heavy traffic delayed arrival,SUM-20260310-01,43,,,21
1345,2026-08-11,09:05:00,Muzon,118,7,11:54:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-08,0.47,Clear weather,SUM-20260811-01,43,,,8
1334,2026-08-10,13:25:00,Muzon,19,7,15:47:00,,4,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-29,0.47,Smooth travel,SUM-20260810-01,43,,,8
1604,2026-09-22,13:29:00,Caloocan,47,6,15:31:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-01,0.4,On schedule,SUM-20260922-01,43,,,15
1303,2026-08-04,07:29:00,Robinson,105,6,09:22:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-97,0.4,Heavy traffic delayed arrival,SUM-20260804-01,43,,,13
668,2026-04-21,15:28:00,Muzon,116,6,16:10:00,,3,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-44,0.4,Clear weather,SUM-20260421-01,43,,,8
1470,2026-09-01,08:00:00,Taguig,15,5,09:04:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-68,0.33,Smooth travel,SUM-20260901-01,43,,,21
1060,2026-06-25,10:07:00,Rosario,43,5,11:18:00,,4,THURSDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-13,0.28,Smooth travel,SUM-20260625-01,43,,,4
923,2026-06-03,15:21:00,Sto.Tomas,43,5,17:44:00,,4,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-88,0.28,Heavy traffic delayed arrival,SUM-20260603-01,43,,,18
232,2026-02-06,11:20:00,Tanauan,20,5,12:25:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-97,0.33,Clear weather,SUM-20260206-01,43,,,10
401,2026-03-06,06:23:00,Plaridel,37,4,08:27:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-77,0.27,Clear weather,SUM-20260306-01,43,,,2
1057,2026-06-24,07:13:00,Tanauan,28,3,08:10:00,,3,WEDNESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-19,0.17,On schedule,SUM-20260624-01,43,,,10
398,2026-03-06,14:29:00,Sto.Tomas,100,3,15:10:00,,2,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-40,0.2,On schedule,SUM-20260306-01,43,,,18
288,2026-02-17,14:15:00,Sto.Tomas,108,3,16:50:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-66,0.2,Smooth travel,SUM-20260217-01,43,,,18
160,2026-01-27,09:01:00,Robinson,27,3,11:48:00,,3,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-90,0.2,On schedule,SUM-20260127-01,43,,,13
707,2026-04-28,12:04:00,Sto.Tomas,103,2,14:33:00,,4,TUESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-64,0.13,Heavy traffic delayed arrival,SUM-20260428-01,43,,,18
628,2026-04-14,11:25:00,Los Baños,28,18,12:11:00,,2,TUESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-53,1.0,On schedule,SUM-20260414-01,44,,,1
1358,2026-08-13,05:24:00,Batangas,21,15,07:11:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-02,1.0,Clear weather,SUM-20260813-01,44,,,20
1305,2026-08-04,08:15:00,Sto.Tomas,28,15,10:11:00,,2,TUESDAY,18 Seats - Toyota Hiace Commuter,Morning,18,TK-98,0.83,Smooth travel,SUM-20260804-01,44,,,18
1226,2026-07-22,11:05:00,Los Baños,19,15,13:34:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-97,1.0,Smooth travel,SUM-20260722-01,44,,,1
1026,2026-06-19,12:26:00,Robinson,39,15,13:51:00,,3,FRIDAY,18 Seats - Toyota Hiace Commuter,Afternoon,18,TK-57,0.83,Smooth travel,SUM-20260619-01,44,,,13
1404,2026-08-20,10:27:00,Robinson,42,14,12:09:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-01,0.93,On schedule,SUM-20260820-01,44,,,13
451,2026-03-16,08:21:00,Batangas,105,14,10:20:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-39,0.93,Smooth travel,SUM-20260316-01,44,,,20
1159,2026-07-11,11:01:00,Rosario,31,13,12:35:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-85,0.87,Heavy traffic delayed arrival,SUM-20260711-01,44,,,4
981,2026-06-12,05:28:00,Taguig,42,13,07:25:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-80,0.87,Clear weather,SUM-20260612-01,44,,,21
742,2026-05-04,14:13:00,Cabuyao,126,13,15:43:00,,4,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-88,0.87,Clear weather,SUM-20260504-01,44,,,5
360,2026-02-28,14:17:00,Los Baños,20,13,16:29:00,,4,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-94,0.87,Clear weather,SUM-20260228-01,44,,,1
1581,2026-09-18,13:22:00,Los Baños,111,12,15:49:00,,4,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-45,0.8,Clear weather,SUM-20260918-01,44,,,1
1285,2026-08-01,08:07:00,Los Baños,116,12,10:21:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-91,0.8,On schedule,SUM-20260801-01,44,,,1
1069,2026-06-26,09:15:00,Sto.Tomas,41,12,11:17:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-58,0.8,On schedule,SUM-20260626-01,44,,,18
584,2026-04-07,07:12:00,Muzon,124,12,09:40:00,,2,TUESDAY,15 Seats - Nissan Urvan,Morning,15,TK-22,0.8,Routine trip,SUM-20260407-01,44,,,8
408,2026-03-07,14:26:00,Plaridel,53,12,16:19:00,,4,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-93,0.8,Smooth travel,SUM-20260307-01,44,,,2
1547,2026-09-12,05:11:00,Rosario,36,11,07:16:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-67,0.73,Smooth travel,SUM-20260912-01,44,,,4
927,2026-06-04,14:22:00,Plaridel,45,10,15:03:00,,3,THURSDAY,12 Seats - Hyundai Starex,Afternoon,12,TK-30,0.83,Routine trip,SUM-20260604-01,44,,,2
621,2026-04-13,05:03:00,Tanauan,108,10,06:46:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-20,0.67,Routine trip,SUM-20260413-01,44,,,10
1463,2026-08-31,11:05:00,Robinson,20,9,13:19:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-46,0.6,Clear weather,SUM-20260831-01,44,,,13
919,2026-06-02,07:05:00,Batangas,48,9,09:04:00,,4,TUESDAY,12 Seats - Hyundai Starex,Morning,12,TK-24,0.75,Clear weather,SUM-20260602-01,44,,,20
1072,2026-06-26,09:21:00,Cabuyao,20,8,11:17:00,,3,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-12,0.53,Routine trip,SUM-20260626-01,44,,,5
482,2026-03-20,07:05:00,SM Lipa,15,8,09:28:00,,4,FRIDAY,15 Seats - Nissan Urvan,Morning,15,TK-28,0.53,Smooth travel,SUM-20260320-01,44,,,12
405,2026-03-07,14:23:00,Sto.Tomas,120,7,16:37:00,,4,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-92,0.47,Heavy traffic delayed arrival,SUM-20260307-01,44,,,18
973,2026-06-11,05:18:00,SM Lipa,101,6,07:45:00,,3,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-64,0.4,Routine trip,SUM-20260611-01,44,,,12
692,2026-04-25,11:21:00,Sto.Tomas,113,6,13:19:00,,2,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-65,0.4,Clear weather,SUM-20260425-01,44,,,18
715,2026-04-29,09:09:00,Caloocan,108,5,11:33:00,,4,WEDNESDAY,15 Seats - Nissan Urvan,Morning,15,TK-68,0.33,On schedule,SUM-20260429-01,44,,,15
143,2026-01-24,05:00:00,Caloocan,15,5,06:08:00,,4,SATURDAY,15 Seats - Nissan Urvan,Morning,15,TK-79,0.33,Smooth travel,SUM-20260124-01,44,,,15
1234,2026-07-23,13:17:00,Cabuyao,19,4,15:31:00,,2,THURSDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-20,0.27,On schedule,SUM-20260723-01,44,,,5
831,2026-05-18,07:08:00,Muzon,109,4,09:21:00,,2,MONDAY,15 Seats - Nissan Urvan,Morning,15,TK-98,0.27,Smooth travel,SUM-20260518-01,44,,,8
1409,2026-08-21,14:18:00,Rosario,101,3,15:39:00,,2,FRIDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-22,0.2,Routine trip,SUM-20260821-01,44,,,4
945,2026-06-06,14:10:00,Sto.Tomas,31,3,16:25:00,,2,SATURDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-21,0.2,Smooth travel,SUM-20260606-01,44,,,18
802,2026-05-13,14:13:00,San Pablo,53,3,15:17:00,,3,WEDNESDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-06,0.2,Heavy traffic delayed arrival,SUM-20260513-01,44,,,11
703,2026-04-27,12:22:00,Muzon,116,2,13:18:00,,2,MONDAY,15 Seats - Nissan Urvan,Afternoon,15,TK-62,0.13,On schedule,SUM-20260427-01,44,,,8
554,2026-04-02,08:04:00,Muzon,27,2,10:10:00,,4,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-17,0.13,Heavy traffic delayed arrival,SUM-20260402-01,44,,,8
222,2026-02-05,09:11:00,Sto.Tomas,109,2,10:35:00,,2,THURSDAY,15 Seats - Nissan Urvan,Morning,15,TK-43,0.13,Smooth travel,SUM-20260205-01,44,,,18
